Person_ID,Name,Age,Gender,Criminal_History,Case_Number,Crime_Description,Crime_Type,IUCR,FBI_Code,Domestic,Arrested,Crime_Location,Block,Beat,District,Ward,Community_Area,Latitude,Longitude,X_Coordinate,Y_Coordinate,Date_of_Crime,Year,Updated_On,Social_Media_Activity,Facial_Recognition_Match
P00487,Justin Wright,4,Other,No,C2020-XYZ00099,Cybercrime reported near Murray Ferry,Cybercrime,3100,104,No,No,"Sector 62, Noida",2250 Block of Smith Extension,751,14,1,15,28.6102,77.367,575370,900413,2021-12-07,2021,2022-02-20,Active,54.48
P00588,Emily Frost,95,Male,Yes,C2021-XYZ00100,Robbery reported near Perez Knolls,Robbery,1100,101,No,No,"Salt Lake, Kolkata",9925 Block of Fernandez Wells,446,7,45,45,22.585,88.4154,425365,369898,2023-06-04,2023,2023-09-26,Suspicious,9.7
P00671,Pamela Rogers,54,Female,Yes,C2020-XYZ00101,Robbery reported near Higgins Neck,Robbery,1100,101,Yes,No,"Viman Nagar, Pune",9758 Block of Love Well,416,21,27,65,18.5679,73.9143,551208,154423,2022-04-15,2022,2022-09-02,Inactive,75.1
P00239,Henry Johnson,54,Other,Yes,C2021-XYZ00102,Cybercrime reported near Danielle Streets,Cybercrime,3100,104,No,No,"Sector 62, Noida",8517 Block of May Overpass,642,10,18,54,28.6102,77.367,464227,752251,2020-12-25,2020,2021-06-10,Suspicious,43.48
P00541,Lisa Landry,98,Male,Yes,C2019-XYZ00103,Theft reported near Amanda Ridges,Theft,6100,107,No,Yes,"Koramangala, Bangalore",5955 Block of Maldonado Mill,428,4,31,7,12.9352,77.6146,633455,618012,2021-04-04,2021,2021-07-02,Inactive,32.85
P00498,Eric Jones,7,Other,No,C2024-XYZ00104,Kidnapping reported near Jeffery Mount,Kidnapping,7100,108,No,Yes,"Koramangala, Bangalore",5368 Block of Patrick Parkway,994,9,27,46,12.9352,77.6146,178388,568064,2024-06-08,2024,2024-12-03,Inactive,36.33
P00397,Victoria Delgado,8,Male,Yes,C2019-XYZ00105,Kidnapping reported near Arias Junctions,Kidnapping,7100,108,No,Yes,"Salt Lake, Kolkata",3933 Block of Yesenia Ports,765,2,14,73,22.585,88.4154,389188,465966,2022-06-15,2022,2022-07-29,Active,21.61
P00951,Vicki Richardson,54,Male,Yes,C2022-XYZ00106,Robbery reported near Meza Falls,Robbery,1100,101,Yes,No,"Sector 62, Noida",9225 Block of Young Bridge,509,2,45,10,28.6102,77.367,204116,519442,2025-05-22,2025,2025-10-22,Inactive,52.85
P00883,Sharon Savage,97,Female,Yes,C2019-XYZ00107,Assault reported near Tran Alley,Assault,1300,102,Yes,Yes,"Viman Nagar, Pune",5026 Block of Acevedo Bypass,867,10,36,14,18.5679,73.9143,967553,139291,2022-09-02,2022,2022-11-26,Active,28.98
P00942,Amy Stephens,31,Female,No,C2023-XYZ00108,Robbery reported near Gardner Run,Robbery,1100,101,No,Yes,"Sector 62, Noida",8289 Block of Gerald Mill,580,22,37,14,28.6102,77.367,298108,298118,2020-11-11,2020,2021-02-08,Suspicious,51.32
P00943,Ellen Wade,100,Other,Yes,C2020-XYZ00109,Drug Offense reported near Jacqueline Mission,Drug Offense,4100,105,Yes,Yes,"Banjara Hills, Hyderabad",6948 Block of Kara Falls,920,5,20,8,17.4239,78.4291,923793,590744,2024-08-15,2024,2024-11-27,Suspicious,57.78
P00954,George Mcconnell,97,Male,Yes,C2022-XYZ00110,Homicide reported near John Terrace,Homicide,5100,106,No,No,"Sector 62, Noida",7971 Block of Logan Crescent,223,20,16,17,28.6102,77.367,851820,840441,2021-07-31,2021,2021-09-01,Suspicious,47.53
P00242,Christopher Brown,82,Other,Yes,C2021-XYZ00111,Assault reported near Richards Mission,Assault,1300,102,No,No,"Salt Lake, Kolkata",5089 Block of Hayden Spring,917,12,6,71,22.585,88.4154,411318,269841,2024-05-01,2024,2024-08-04,Suspicious,7.21
P00200,Ashley Leonard,42,Female,No,C2022-XYZ00112,Homicide reported near Ryan Rue,Homicide,5100,106,Yes,No,"Andheri East, Mumbai",6169 Block of Garcia Hill,519,23,3,64,19.1197,72.8696,139494,804942,2023-11-06,2023,2023-11-08,Active,40.39
P00052,Jonathan Collier,74,Male,Yes,C2019-XYZ00113,Drug Offense reported near Nancy Shoals,Drug Offense,4100,105,Yes,Yes,"Andheri East, Mumbai",607 Block of Alexander Extension,766,13,22,36,19.1197,72.8696,340988,849728,2021-06-16,2021,2021-09-30,Inactive,9.09
P00455,Robert James,10,Male,No,C2024-XYZ00114,Robbery reported near Hall Heights,Robbery,1100,101,Yes,Yes,"Salt Lake, Kolkata",2673 Block of Baldwin Inlet,369,11,24,47,22.585,88.4154,455036,477754,2021-08-11,2021,2021-12-12,Inactive,3.44
P00787,Anthony Valencia,78,Female,No,C2021-XYZ00115,Fraud reported near Guerrero Highway,Fraud,2100,103,Yes,Yes,"T. Nagar, Chennai",1917 Block of Phillips Village,364,9,21,65,13.0424,80.2336,155648,733345,2024-09-29,2024,2024-10-02,Suspicious,81.12
P00588,Emily Frost,95,Male,Yes,C2022-XYZ00116,Cybercrime reported near Sarah Bypass,Cybercrime,3100,104,Yes,No,"Viman Nagar, Pune",6680 Block of Kelly Fort,277,25,6,18,18.5679,73.9143,341126,634092,2021-05-24,2021,2021-11-06,Inactive,64.99
P00967,Holly Johnson,64,Other,No,C2024-XYZ00117,Drug Offense reported near Johnson Corner,Drug Offense,4100,105,Yes,No,"Banjara Hills, Hyderabad",436 Block of King Parkway,315,15,20,52,17.4239,78.4291,224298,549800,2021-05-05,2021,2021-07-08,Active,23.11
P00587,Michael Chapman,98,Female,No,C2019-XYZ00118,Cybercrime reported near Kyle Road,Cybercrime,3100,104,No,Yes,"Andheri East, Mumbai",6100 Block of Perez Isle,666,30,13,74,19.1197,72.8696,220984,511754,2021-05-07,2021,2021-10-03,Active,8.79
P00743,Jessica Williams,87,Male,Yes,C2019-XYZ00119,Theft reported near Bobby Gateway,Theft,6100,107,No,No,"Sector 62, Noida",7941 Block of Allen Ways,997,26,5,14,28.6102,77.367,564819,891687,2025-01-29,2025,2025-04-11,Active,13.6
P00269,Jonathan Baker,64,Male,No,C2024-XYZ00120,Drug Offense reported near Wiggins Crossroad,Drug Offense,4100,105,Yes,No,"Salt Lake, Kolkata",3176 Block of King Stravenue,299,22,21,6,22.585,88.4154,829735,596274,2021-08-05,2021,2021-09-19,Suspicious,32.48
P00343,Arthur Adams,46,Female,No,C2021-XYZ00121,Cybercrime reported near Harris Shoals,Cybercrime,3100,104,No,No,"Koramangala, Bangalore",3858 Block of Robertson Route,826,27,3,45,12.9352,77.6146,555691,230261,2023-01-20,2023,2023-07-15,Suspicious,36.08
P00094,Kristen White,73,Female,Yes,C2022-XYZ00122,Cybercrime reported near Davis Track,Cybercrime,3100,104,Yes,No,"Viman Nagar, Pune",5810 Block of Allen Trafficway,535,13,49,17,18.5679,73.9143,615580,112435,2024-05-20,2024,2024-10-18,Suspicious,58.32
P00765,Mike Hayes,41,Other,No,C2021-XYZ00123,Robbery reported near Roberts Junctions,Robbery,1100,101,Yes,No,"Koramangala, Bangalore",9098 Block of Courtney River,449,29,1,25,12.9352,77.6146,947423,400812,2022-07-07,2022,2022-08-27,Active,14.9
P00839,Frederick Lewis,12,Other,Yes,C2022-XYZ00124,Homicide reported near Lee Mission,Homicide,5100,106,Yes,Yes,"Sector 62, Noida",4595 Block of Cain Glen,541,1,38,36,28.6102,77.367,690962,253253,2025-05-31,2025,2025-06-02,Inactive,81.66
P00985,Kimberly Rios,73,Male,Yes,C2023-XYZ00125,Homicide reported near Brandon Meadows,Homicide,5100,106,Yes,No,"Viman Nagar, Pune",6174 Block of Brittany Highway,473,19,35,70,18.5679,73.9143,654569,262845,2023-05-17,2023,2023-07-22,Active,61.65
P00988,Brendan Davis,34,Other,Yes,C2023-XYZ00126,Kidnapping reported near Michael Glen,Kidnapping,7100,108,No,No,"Andheri East, Mumbai",7360 Block of Mark Ramp,470,16,3,23,19.1197,72.8696,731072,894490,2021-01-21,2021,2021-04-28,Active,92.27
P00230,Mary Chandler,98,Male,No,C2023-XYZ00127,Robbery reported near Jeremy Valleys,Robbery,1100,101,No,Yes,"T. Nagar, Chennai",2150 Block of Anthony Centers,796,22,49,54,13.0424,80.2336,762770,359319,2022-06-23,2022,2022-10-05,Active,33.66
P00566,Alyssa Mcmahon,58,Male,No,C2024-XYZ00128,Assault reported near Lopez Summit,Assault,1300,102,No,Yes,"Andheri East, Mumbai",9287 Block of Jason Ports,569,24,10,22,19.1197,72.8696,119940,142323,2022-12-11,2022,2023-04-24,Inactive,34.19
P00149,Christopher Hale,11,Female,Yes,C2020-XYZ00129,Assault reported near Natasha Points,Assault,1300,102,Yes,Yes,"Viman Nagar, Pune",6977 Block of Hudson Camp,288,13,6,72,18.5679,73.9143,695350,707069,2024-09-23,2024,2024-12-18,Inactive,22.28
P00980,Randy Oconnor,21,Male,No,C2024-XYZ00130,Cybercrime reported near Williams Turnpike,Cybercrime,3100,104,Yes,Yes,"Andheri East, Mumbai",434 Block of Lambert Fields,464,15,43,30,19.1197,72.8696,457791,308522,2021-07-01,2021,2021-12-26,Suspicious,24.13
P00570,Jessica Diaz,48,Female,Yes,C2023-XYZ00131,Drug Offense reported near Williams River,Drug Offense,4100,105,No,No,"Salt Lake, Kolkata",4778 Block of Elizabeth Corners,537,28,35,50,22.585,88.4154,592195,665249,2022-09-18,2022,2023-02-16,Inactive,44.95
P00301,Rachel Hernandez,15,Male,Yes,C2020-XYZ00132,Homicide reported near Levy Village,Homicide,5100,106,No,Yes,"Sector 62, Noida",4289 Block of Isaiah Park,206,27,13,40,28.6102,77.367,776957,965772,2021-12-22,2021,2022-02-09,Active,11.5
P00454,Christine Pope,61,Male,No,C2022-XYZ00133,Theft reported near Gabriel Island,Theft,6100,107,Yes,Yes,"T. Nagar, Chennai",4021 Block of Meagan Ramp,444,24,42,43,13.0424,80.2336,766983,347738,2024-12-23,2024,2025-02-05,Suspicious,33.87
P00647,Angela Thompson,77,Male,No,C2022-XYZ00134,Robbery reported near Craig Ford,Robbery,1100,101,Yes,Yes,"Salt Lake, Kolkata",8296 Block of Macias Fords,581,17,17,54,22.585,88.4154,189807,321829,2021-01-20,2021,2021-02-18,Inactive,58.21
P00550,Cynthia Hunt,72,Other,Yes,C2024-XYZ00135,Kidnapping reported near Harmon Hollow,Kidnapping,7100,108,Yes,No,"Salt Lake, Kolkata",6676 Block of Ryan Turnpike,878,25,47,24,22.585,88.4154,107764,374429,2023-05-08,2023,2023-09-10,Suspicious,72.32
P00107,Gregory Garcia,52,Other,Yes,C2023-XYZ00136,Cybercrime reported near Hawkins Tunnel,Cybercrime,3100,104,No,No,"Sector 62, Noida",8912 Block of Stephen Plaza,158,24,28,61,28.6102,77.367,897785,852123,2025-03-26,2025,2025-07-28,Suspicious,60.35
P00079,Yesenia Hicks,99,Male,No,C2020-XYZ00137,Fraud reported near Dawn Plaza,Fraud,2100,103,Yes,No,"Andheri East, Mumbai",3916 Block of William Trail,930,29,47,65,19.1197,72.8696,232998,134133,2024-07-13,2024,2024-08-20,Suspicious,46.64
P00515,Adam Cabrera,32,Other,No,C2023-XYZ00138,Assault reported near Kathleen Grove,Assault,1300,102,No,No,"Banjara Hills, Hyderabad",3261 Block of Cline Shoal,958,1,18,61,17.4239,78.4291,166026,593129,2021-06-08,2021,2021-11-16,Inactive,87.76
P00668,Jordan Carter,72,Other,No,C2022-XYZ00139,Cybercrime reported near Eric Stravenue,Cybercrime,3100,104,No,No,"T. Nagar, Chennai",7896 Block of Carla Ford,361,3,31,74,13.0424,80.2336,773217,856048,2020-09-09,2020,2021-02-25,Active,91.9
P00268,Bradley Wood,23,Other,No,C2019-XYZ00140,Robbery reported near Chase Brook,Robbery,1100,101,Yes,No,"Salt Lake, Kolkata",5842 Block of Montes Land,996,25,36,69,22.585,88.4154,396417,513554,2025-02-28,2025,2025-04-10,Inactive,9.41
P00869,Melinda Ellis,75,Other,No,C2024-XYZ00141,Fraud reported near Thomas Underpass,Fraud,2100,103,No,Yes,"Andheri East, Mumbai",1330 Block of Henry Vista,522,19,41,9,19.1197,72.8696,480136,558817,2024-05-21,2024,2024-07-12,Inactive,88.05
P00324,Briana Conner,31,Other,Yes,C2022-XYZ00142,Robbery reported near Sandoval Knolls,Robbery,1100,101,Yes,No,"Viman Nagar, Pune",6680 Block of Jensen Parkway,758,2,47,7,18.5679,73.9143,732324,468460,2021-09-27,2021,2021-12-21,Suspicious,8.83
P00709,Sheryl Johnson,104,Other,No,C2024-XYZ00143,Assault reported near Craig Divide,Assault,1300,102,No,No,"Salt Lake, Kolkata",4279 Block of Neal Fords,960,2,43,55,22.585,88.4154,459700,150428,2025-02-05,2025,2025-02-22,Suspicious,51.57
P00447,Taylor Vaughn,39,Other,No,C2020-XYZ00144,Kidnapping reported near Chan Spring,Kidnapping,7100,108,No,Yes,"Banjara Hills, Hyderabad",8949 Block of Susan Green,856,3,1,54,17.4239,78.4291,985254,842908,2021-11-19,2021,2021-11-30,Active,12.65
P00839,Frederick Lewis,12,Other,Yes,C2024-XYZ00145,Kidnapping reported near Wright Manor,Kidnapping,7100,108,Yes,Yes,"Sector 62, Noida",9782 Block of Cindy Forge,764,12,39,2,28.6102,77.367,807365,948469,2024-05-15,2024,2024-08-05,Suspicious,75.14
P00364,Amber Cole,27,Female,No,C2020-XYZ00146,Theft reported near White Center,Theft,6100,107,No,Yes,"Sector 62, Noida",4958 Block of Shannon Square,835,7,14,36,28.6102,77.367,181883,274750,2023-06-08,2023,2023-06-24,Active,91.02
P00569,Kenneth Noble,35,Other,Yes,C2021-XYZ00147,Fraud reported near Nguyen Springs,Fraud,2100,103,Yes,No,"Andheri East, Mumbai",521 Block of Anthony Prairie,522,24,5,62,19.1197,72.8696,997849,906782,2021-01-26,2021,2021-02-03,Inactive,51.89
P00567,Laura Hardin,25,Female,No,C2019-XYZ00148,Robbery reported near Kathleen Vista,Robbery,1100,101,Yes,Yes,"Banjara Hills, Hyderabad",3488 Block of Lindsay Point,889,14,1,28,17.4239,78.4291,838706,906189,2022-07-29,2022,2022-12-02,Active,64.59
P00536,Karen Nielsen,18,Female,Yes,C2023-XYZ00149,Theft reported near Diane Vista,Theft,6100,107,No,Yes,"Banjara Hills, Hyderabad",8491 Block of Ellison Manor,509,23,36,30,17.4239,78.4291,379095,431019,2021-11-14,2021,2022-04-11,Suspicious,73.33
P00522,Richard Sanders,96,Other,No,C2024-XYZ00150,Kidnapping reported near Brown Unions,Kidnapping,7100,108,No,No,"Salt Lake, Kolkata",6014 Block of Torres Islands,783,11,25,26,22.585,88.4154,584374,766021,2023-01-26,2023,2023-05-08,Inactive,62.15
P00579,Anthony Harrington,24,Other,No,C2020-XYZ00151,Fraud reported near Dennis Lock,Fraud,2100,103,No,No,"Viman Nagar, Pune",2169 Block of Olson Stravenue,238,27,15,17,18.5679,73.9143,701236,421579,2020-11-11,2020,2020-12-06,Active,79.83
P00256,Laura Brown,49,Other,Yes,C2021-XYZ00152,Homicide reported near Murray Highway,Homicide,5100,106,Yes,No,"Andheri East, Mumbai",8998 Block of Marie Alley,629,4,5,58,19.1197,72.8696,605828,468617,2021-09-04,2021,2022-01-28,Active,82.83
P00696,Kathy Nelson,59,Male,No,C2021-XYZ00153,Homicide reported near Caleb Bypass,Homicide,5100,106,Yes,No,"Koramangala, Bangalore",2026 Block of Joel Landing,405,2,37,52,12.9352,77.6146,958843,643245,2021-05-06,2021,2021-05-12,Active,1.06
P00975,Adam Diaz,53,Male,No,C2021-XYZ00154,Homicide reported near Fischer Corners,Homicide,5100,106,No,Yes,"Andheri East, Mumbai",5345 Block of Suzanne Islands,925,10,37,72,19.1197,72.8696,958551,702355,2022-04-21,2022,2022-05-26,Inactive,9.83
P00290,Brian Zhang,45,Male,Yes,C2022-XYZ00155,Drug Offense reported near Nicole Roads,Drug Offense,4100,105,Yes,No,"Banjara Hills, Hyderabad",3533 Block of Cook Square,776,21,49,3,17.4239,78.4291,173187,938232,2025-05-01,2025,2025-09-26,Inactive,55.24
P00285,Adam Kennedy,46,Male,Yes,C2021-XYZ00156,Kidnapping reported near Jane Prairie,Kidnapping,7100,108,No,Yes,"Banjara Hills, Hyderabad",7709 Block of Stephen Road,201,25,4,29,17.4239,78.4291,281286,822052,2022-04-22,2022,2022-10-19,Inactive,88.15
P00395,Phillip Decker,53,Female,Yes,C2021-XYZ00157,Assault reported near Courtney Squares,Assault,1300,102,No,Yes,"Koramangala, Bangalore",8287 Block of Williamson Lodge,848,4,3,41,12.9352,77.6146,659503,535886,2023-02-03,2023,2023-05-29,Suspicious,7.28
P00341,Kevin Young,41,Other,Yes,C2022-XYZ00158,Theft reported near Watkins Trail,Theft,6100,107,No,No,"Sector 62, Noida",4090 Block of Merritt Crescent,610,8,8,67,28.6102,77.367,956554,232082,2022-11-08,2022,2023-04-16,Active,92.41
P00095,Suzanne Miller,36,Other,No,C2024-XYZ00159,Drug Offense reported near Johnson Track,Drug Offense,4100,105,No,No,"Salt Lake, Kolkata",9519 Block of Carpenter Summit,498,10,10,76,22.585,88.4154,928321,650842,2022-08-17,2022,2022-10-29,Suspicious,70.52
P00014,David Brown,6,Male,Yes,C2024-XYZ00160,Drug Offense reported near Mcintosh Garden,Drug Offense,4100,105,Yes,Yes,"Andheri East, Mumbai",9001 Block of Lauren Curve,218,21,26,5,19.1197,72.8696,758808,892314,2020-11-14,2020,2021-02-10,Inactive,43.81
P00316,James Casey,37,Male,Yes,C2021-XYZ00161,Kidnapping reported near Parker Mall,Kidnapping,7100,108,No,Yes,"Andheri East, Mumbai",7949 Block of Anderson Mountain,930,10,38,53,19.1197,72.8696,870017,317997,2024-08-27,2024,2024-09-30,Suspicious,96.65
P00616,Carolyn Dean,97,Female,No,C2023-XYZ00162,Kidnapping reported near Susan Locks,Kidnapping,7100,108,Yes,Yes,"Andheri East, Mumbai",3889 Block of Daniel View,975,11,26,27,19.1197,72.8696,609741,653663,2021-03-02,2021,2021-03-28,Active,55.69
P00899,Cynthia Adams,41,Male,Yes,C2019-XYZ00163,Robbery reported near Lewis Stravenue,Robbery,1100,101,Yes,No,"Sector 62, Noida",3049 Block of Oneill Gateway,798,1,36,56,28.6102,77.367,915900,437472,2021-07-22,2021,2021-08-05,Active,46.22
P00316,James Casey,37,Male,Yes,C2020-XYZ00164,Fraud reported near Rhonda Estates,Fraud,2100,103,No,Yes,"Salt Lake, Kolkata",812 Block of Elliott Gardens,878,5,22,77,22.585,88.4154,993699,957729,2021-10-20,2021,2022-04-16,Active,86.29
P00495,Lorraine Robinson,86,Other,Yes,C2019-XYZ00165,Homicide reported near Billy Spurs,Homicide,5100,106,No,Yes,"Sector 62, Noida",4081 Block of Cooley Roads,763,27,45,66,28.6102,77.367,736838,142097,2021-07-08,2021,2021-12-07,Active,52.06
P00652,John Rogers,34,Female,Yes,C2023-XYZ00166,Assault reported near Tony Mission,Assault,1300,102,Yes,Yes,"Salt Lake, Kolkata",8942 Block of Julie Courts,603,10,41,21,22.585,88.4154,377942,599146,2025-02-07,2025,2025-05-25,Inactive,5.17
P00644,Karen Hicks,102,Other,Yes,C2023-XYZ00167,Drug Offense reported near Bradley Land,Drug Offense,4100,105,Yes,No,"Sector 62, Noida",9651 Block of Turner Flat,494,27,32,65,28.6102,77.367,224608,379847,2024-01-28,2024,2024-07-08,Active,7.37
P00763,Edward Ford,6,Female,No,C2023-XYZ00168,Fraud reported near Robert Vista,Fraud,2100,103,No,Yes,"Koramangala, Bangalore",1358 Block of Brandon Center,152,21,39,26,12.9352,77.6146,463299,502060,2022-12-10,2022,2023-02-17,Suspicious,9.87
P00411,Jonathan Hopkins,10,Male,No,C2020-XYZ00169,Fraud reported near Gutierrez Well,Fraud,2100,103,No,No,"Koramangala, Bangalore",2936 Block of Kelly Summit,890,12,5,2,12.9352,77.6146,785901,545909,2022-07-01,2022,2022-08-18,Inactive,72.08
P00919,Daniel Thompson,67,Male,Yes,C2024-XYZ00170,Theft reported near Carter Trace,Theft,6100,107,No,Yes,"Salt Lake, Kolkata",7979 Block of Wesley Forest,408,1,9,18,22.585,88.4154,822747,799638,2023-07-16,2023,2023-11-04,Suspicious,70.88
P00223,Elizabeth Miller,88,Male,Yes,C2023-XYZ00171,Assault reported near Marshall Fork,Assault,1300,102,No,No,"T. Nagar, Chennai",1718 Block of Cortez Shoal,903,29,25,42,13.0424,80.2336,149688,979428,2021-11-10,2021,2022-04-18,Active,51.66
P00637,Michelle Flores,55,Other,No,C2020-XYZ00172,Robbery reported near Holly Locks,Robbery,1100,101,Yes,Yes,"T. Nagar, Chennai",6285 Block of Hicks Burgs,420,15,49,16,13.0424,80.2336,899225,919012,2022-03-06,2022,2022-03-16,Suspicious,70.36
P00864,Matthew Powers,64,Male,Yes,C2022-XYZ00173,Kidnapping reported near Lori Fork,Kidnapping,7100,108,Yes,Yes,"Andheri East, Mumbai",3533 Block of Jesse Creek,317,15,6,60,19.1197,72.8696,576680,421404,2022-07-14,2022,2022-10-15,Inactive,7.77
P00453,Jeffrey Roberts,90,Female,Yes,C2023-XYZ00174,Kidnapping reported near Stafford Garden,Kidnapping,7100,108,No,Yes,"Andheri East, Mumbai",7970 Block of Juan Via,202,6,6,70,19.1197,72.8696,852743,412606,2023-07-09,2023,2023-12-18,Suspicious,47.39
P00850,Brittany Meyer,49,Other,No,C2023-XYZ00175,Homicide reported near Beasley Prairie,Homicide,5100,106,Yes,Yes,"Sector 62, Noida",8171 Block of Steven Rest,140,9,25,17,28.6102,77.367,164079,303396,2025-01-22,2025,2025-07-18,Inactive,22.47
P00574,Jennifer Morgan,2,Female,No,C2019-XYZ00176,Assault reported near Jensen Garden,Assault,1300,102,No,No,"Andheri East, Mumbai",828 Block of Tyler Forge,815,5,38,68,19.1197,72.8696,711305,485915,2023-10-09,2023,2024-02-17,Active,11.53
P00445,Renee Parks,64,Male,Yes,C2024-XYZ00177,Assault reported near Troy Fields,Assault,1300,102,No,Yes,"T. Nagar, Chennai",2707 Block of Christine Estates,865,15,33,29,13.0424,80.2336,948647,175217,2020-09-01,2020,2020-10-20,Inactive,70.08
P00064,Donna Reynolds,10,Female,No,C2019-XYZ00178,Fraud reported near Mandy Stravenue,Fraud,2100,103,Yes,No,"T. Nagar, Chennai",2879 Block of Garcia Unions,346,1,2,1,13.0424,80.2336,959637,785980,2022-04-06,2022,2022-04-23,Active,60.25
P00850,Brittany Meyer,49,Other,No,C2021-XYZ00179,Cybercrime reported near Debbie Fork,Cybercrime,3100,104,No,Yes,"Salt Lake, Kolkata",1498 Block of James Station,582,13,34,2,22.585,88.4154,232383,150784,2021-08-12,2021,2021-09-06,Inactive,97.2
P00499,Daniel Fischer,57,Other,Yes,C2020-XYZ00180,Homicide reported near Garcia Cliffs,Homicide,5100,106,No,Yes,"Andheri East, Mumbai",4573 Block of Marks Manor,175,9,15,66,19.1197,72.8696,766737,351763,2021-12-06,2021,2022-05-05,Suspicious,11.23
P00910,Charles Williams,66,Other,No,C2022-XYZ00181,Homicide reported near Jeffrey Forges,Homicide,5100,106,Yes,No,"Andheri East, Mumbai",6719 Block of Hernandez Views,285,21,24,50,19.1197,72.8696,997613,876606,2023-10-30,2023,2024-02-22,Suspicious,25.04
P00844,Lisa Olsen,48,Female,No,C2019-XYZ00182,Kidnapping reported near Pham Well,Kidnapping,7100,108,Yes,No,"Koramangala, Bangalore",2799 Block of Jill Centers,908,27,19,47,12.9352,77.6146,264077,542304,2020-09-13,2020,2020-12-07,Inactive,34.02
P00533,Timothy Ross,24,Male,Yes,C2022-XYZ00183,Robbery reported near Banks Plaza,Robbery,1100,101,No,No,"Sector 62, Noida",4124 Block of Jacqueline Path,789,8,16,50,28.6102,77.367,523786,541446,2022-10-03,2022,2023-04-01,Active,56.48
